Job ID,Agency,Posting Type,# Of Positions,Business Title,Civil Service Title,Title Code No,Level,Job Category,Full-Time/Part-Time indicator,Salary Range From,Salary Range To,Salary Frequency,Work Location,Division/Work Unit,Job Description,Minimum Qual Requirements,Preferred Skills,Additional Information,To Apply,Hours/Shift,Work Location 1,Recruitment Contact,Residency Requirement,Posting Date,Post Until,Posting Updated,Process Date 
363814,2,2,1,1146,304,80609,8,59,2,51617,77401,1,9,19,1400,322,1118,564,67,1,1,1,1,2018-09-19,2018-11-02,2018-09-24,2018-10-16
363814,2,1,1,1146,304,80609,8,59,2,51617,77401,1,9,19,1400,322,1118,564,67,1,1,1,1,2018-09-19,2018-11-02,2018-09-24,2018-10-16
363843,18,1,1,1147,144,31165,1,23,2,39370,39370,1,5,170,1401,155,1119,2,904,1,1,1,1,2018-09-04,2018-11-02,2018-09-04,2018-10-16
363843,18,2,1,1147,144,31165,1,23,2,39370,39370,1,5,170,1401,155,1119,2,904,1,1,1,1,2018-09-04,2018-11-02,2018-09-04,2018-10-16
363844,2,1,8,215,8,21744,5,40,2,70286,80829,1,2,400,232,8,197,565,905,29,186,1,1,2018-09-06,2018-11-02,2018-09-06,2018-10-16
363844,2,2,8,215,8,21744,5,40,2,70286,80829,1,2,400,232,8,197,565,905,29,186,1,1,2018-09-06,2018-11-02,2018-09-06,2018-10-16
363846,6,1,1,1148,34,10050,9,36,2,54643,150000,1,43,541,1402,34,1120,2,906,23,15,1,2,2018-10-02,2018-11-02,2018-10-02,2018-10-16
363858,18,2,1,1149,48,56057,3,49,2,22,22,2,5,170,1403,49,1121,2,907,1,1,1,1,2018-09-04,2018-11-02,2018-09-04,2018-10-16
363858,18,1,1,1149,48,56057,3,49,2,22,22,2,5,170,1403,49,1121,2,907,1,1,1,1,2018-09-04,2018-11-02,2018-09-04,2018-10-16
363876,12,1,1,1150,22,10251,6,86,2,33875,38956,1,56,139,1404,22,2,443,908,1,1,1,1,2018-09-06,2018-11-14,2018-10-15,2018-10-16
363983,19,2,1,1151,106,10074,9,36,2,75000,95000,1,74,505,1405,114,1122,566,909,1,1,1,6,2018-09-05,2018-11-02,2018-09-05,2018-10-16
363983,19,1,1,1151,106,10074,9,36,2,75000,95000,1,74,505,1405,114,1122,566,909,1,1,1,6,2018-09-05,2018-11-02,2018-09-05,2018-10-16
364002,2,1,9,1152,173,20113,6,47,2,45617,67206,1,3,543,1406,188,1123,567,4,8,187,1,1,2018-10-01,2018-11-02,2018-10-01,2018-10-16
364002,2,2,9,1152,173,20113,6,47,2,45617,67206,1,3,543,1406,188,1123,567,4,8,187,1,1,2018-10-01,2018-11-02,2018-10-01,2018-10-16
364015,31,1,1,1138,239,40561,1,2,1,39429,60000,1,102,540,1391,261,1114,563,910,1,1,1,1,2018-10-02,2018-11-02,2018-10-02,2018-10-16
364015,31,2,1,1138,239,40561,1,2,1,39429,60000,1,102,540,1391,261,1114,563,910,1,1,1,1,2018-10-02,2018-11-02,2018-10-02,2018-10-16
364071,31,2,1,1153,34,10050,2,46,2,67060,140000,1,102,52,1407,34,1124,2,911,164,110,1,2,2018-10-02,2018-11-02,2018-10-02,2018-10-16
364071,31,1,1,1153,34,10050,2,46,2,67060,140000,1,102,52,1407,34,1124,2,911,164,110,1,2,2018-10-02,2018-11-02,2018-10-02,2018-10-16
364088,27,1,1,772,240,1020B,5,42,3,15,19.68,2,154,410,1408,262,1125,446,912,130,147,1,25,2018-10-11,2018-11-02,2018-10-11,2018-10-16
364088,27,2,1,772,240,1020B,5,42,3,15,19.68,2,154,410,1408,262,1125,446,912,130,147,1,25,2018-10-11,2018-11-02,2018-10-11,2018-10-16
364091,27,2,12,1154,305,92510,3,35,3,34.63,40.3,2,176,544,1409,323,2,568,715,165,188,1,1,2018-09-17,2018-11-02,2018-10-03,2018-10-16
364091,27,1,12,1154,305,92510,3,35,3,34.63,40.3,2,176,544,1409,323,2,568,715,165,188,1,1,2018-09-17,2018-11-02,2018-10-03,2018-10-16
364106,13,2,5,675,215,6088,1,34,2,43618,58162,1,45,369,1410,94,645,392,150,1,105,1,1,2018-09-05,2018-11-02,2018-09-06,2018-10-16
364106,13,1,5,675,215,6088,1,34,2,43618,58162,1,45,369,1410,94,645,392,150,1,105,1,1,2018-09-05,2018-11-02,2018-09-06,2018-10-16
364112,3,1,1,1155,118,40526,1,122,1,36424,48263,1,5,31,1411,126,2,569,29,1,1,1,1,2018-09-11,2018-11-02,2018-09-11,2018-10-16
364119,13,2,1,711,244,6088,1,34,2,43618,65433,1,45,420,1412,94,753,451,150,1,105,1,1,2018-09-05,2018-11-02,2018-09-05,2018-10-16
364119,13,1,1,711,244,6088,1,34,2,43618,65433,1,45,420,1412,94,753,451,150,1,105,1,1,2018-09-05,2018-11-02,2018-09-05,2018-10-16
364143,13,1,8,1156,306,6088,1,34,2,43618,58162,1,45,545,1413,94,1126,570,150,1,105,1,1,2018-09-05,2018-11-02,2018-09-05,2018-10-16
364143,13,2,8,1156,306,6088,1,34,2,43618,58162,1,45,545,1413,94,1126,570,150,1,105,1,1,2018-09-05,2018-11-02,2018-09-05,2018-10-16
364155,34,2,1,1157,307,10010,9,40,2,105000,115000,1,16,493,1414,324,1127,2,311,1,106,1,37,2018-09-05,2018-11-04,2018-09-07,2018-10-16
364155,34,1,1,1157,307,10010,9,40,2,105000,115000,1,16,493,1414,324,1127,2,311,1,106,1,37,2018-09-05,2018-11-04,2018-09-07,2018-10-16
364157,13,1,1,1156,308,6088,1,34,2,43618,65433,1,45,388,1415,94,678,571,150,1,105,1,1,2018-09-05,2018-11-02,2018-09-05,2018-10-16
364157,13,2,1,1156,308,6088,1,34,2,43618,65433,1,45,388,1415,94,678,571,150,1,105,1,1,2018-09-05,2018-11-02,2018-09-05,2018-10-16
364159,22,2,1,1158,135,31143,1,23,2,45288,51500,1,77,207,1416,145,1128,2,913,1,1,1,1,2018-09-10,2019-01-08,2018-09-10,2018-10-16
364159,22,1,1,1158,135,31143,1,23,2,45288,51500,1,77,207,1416,145,1128,2,913,1,1,1,1,2018-09-10,2019-01-08,2018-09-10,2018-10-16
364233,2,1,1,1091,24,1002C,3,11,2,55590,150371,1,9,19,1417,24,1064,572,840,1,1,1,1,2018-09-06,2018-11-02,2018-09-06,2018-10-16
364233,2,2,1,1091,24,1002C,3,11,2,55590,150371,1,9,19,1417,24,1064,572,840,1,1,1,1,2018-09-06,2018-11-02,2018-09-06,2018-10-16
364237,6,2,1,1159,2,10009,2,69,2,67060,127000,1,43,307,1418,2,1129,2,914,166,15,1,1,2018-10-11,2018-11-02,2018-10-11,2018-10-16
364237,6,1,1,1159,2,10009,2,69,2,67060,127000,1,43,307,1418,2,1129,2,914,166,15,1,1,2018-10-11,2018-11-02,2018-10-11,2018-10-16
364238,2,2,1,1091,6,8300B,3,11,2,50990,141235,1,9,19,1419,79,1064,573,840,1,1,1,6,2018-09-06,2018-11-02,2018-09-06,2018-10-16
364238,2,1,1,1091,6,8300B,3,11,2,50990,141235,1,9,19,1419,79,1064,573,840,1,1,1,6,2018-09-06,2018-11-02,2018-09-06,2018-10-16
364334,41,2,1,518,8,21744,5,36,2,70286,82244,1,139,387,1420,8,1130,2,915,117,133,1,1,2018-09-06,2018-11-02,2018-09-20,2018-10-16
364334,41,1,1,518,8,21744,5,36,2,70286,82244,1,139,387,1420,8,1130,2,915,117,133,1,1,2018-09-06,2018-11-02,2018-09-20,2018-10-16
364403,2,2,8,1160,81,12202,1,35,2,37030,57192,1,40,97,1421,88,1131,574,116,1,1,1,1,2018-09-10,2018-11-02,2018-09-12,2018-10-16
364403,2,1,8,1160,81,12202,1,35,2,37030,57192,1,40,97,1421,88,1131,574,116,1,1,1,1,2018-09-10,2018-11-02,2018-09-12,2018-10-16
364409,6,1,1,1161,89,95622,3,36,1,0,120000,1,45,546,1422,129,1132,2,916,167,10,1,9,2018-09-12,2018-11-02,2018-09-28,2018-10-16
364410,4,1,1,1162,309,81350,3,35,2,37296,60926,1,177,47,1423,325,1133,575,917,1,1,1,3,2018-10-04,2018-10-17,2018-10-04,2018-10-16
364413,5,2,1,1163,34,10050,9,124,2,54643,113400,1,8,471,1424,34,1134,155,918,1,25,1,2,2018-09-12,2019-01-10,2018-09-12,2018-10-16
364413,5,1,1,1163,34,10050,9,124,2,54643,113400,1,8,471,1424,34,1134,155,918,1,25,1,2,2018-09-12,2019-01-10,2018-09-12,2018-10-16
364431,5,1,1,1164,224,51181,1,40,2,51639,64135.8,1,8,25,1425,245,25,155,919,1,1,1,1,2018-09-20,2019-01-18,2018-09-20,2018-10-16
364431,5,2,1,1164,224,51181,1,40,2,51639,64135.8,1,8,25,1425,245,25,155,919,1,1,1,1,2018-09-20,2019-01-18,2018-09-20,2018-10-16
364432,5,1,1,1165,28,10209,1,22,3,13.5,17.9,2,8,547,1426,28,1135,155,920,1,1,1,1,2018-09-20,2019-01-18,2018-09-20,2018-10-16
364432,5,2,1,1165,28,10209,1,22,3,13.5,17.9,2,8,547,1426,28,1135,155,920,1,1,1,1,2018-09-20,2019-01-18,2018-09-20,2018-10-16
364504,9,1,1,1166,131,52370,5,20,2,75520,79285,1,31,548,1427,141,1136,576,921,1,1,1,2,2018-09-19,2018-10-19,2018-09-19,2018-10-16
364570,5,2,1,1167,8,21744,5,84,2,70286,87295.32,1,8,25,1428,8,25,155,922,1,1,1,1,2018-09-20,2019-01-18,2018-09-20,2018-10-16
364570,5,1,1,1167,8,21744,5,84,2,70286,87295.32,1,8,25,1428,8,25,155,922,1,1,1,1,2018-09-20,2019-01-18,2018-09-20,2018-10-16
364642,1,2,1,1168,2,10009,2,63,2,67060,90000,1,1,394,1429,2,1137,2,923,1,1,1,1,2018-09-17,2018-11-02,2018-10-03,2018-10-16
364642,1,1,1,1168,2,10009,2,63,2,67060,90000,1,1,394,1429,2,1137,2,923,1,1,1,1,2018-09-17,2018-11-02,2018-10-03,2018-10-16
364671,5,1,8,1169,310,71022,1,22,2,47796,68416,1,20,165,1430,326,2,577,924,1,1,1,1,2018-09-10,2018-11-02,2018-09-10,2018-10-16
364671,5,2,8,1169,310,71022,1,22,2,47796,68416,1,20,165,1430,326,2,577,924,1,1,1,1,2018-09-10,2018-11-02,2018-09-10,2018-10-16
364681,5,1,14,419,163,21849,6,22,2,76516,79802,1,20,248,1431,178,2,254,925,1,1,1,2,2018-09-10,2018-11-02,2018-09-12,2018-10-16
364749,5,1,1,1170,38,31220,5,8,2,62682,77850,1,18,549,1432,55,1138,155,926,1,1,1,1,2018-09-20,2019-01-18,2018-10-04,2018-10-16
364749,5,2,1,1170,38,31220,5,8,2,62682,77850,1,18,549,1432,55,1138,155,926,1,1,1,1,2018-09-20,2019-01-18,2018-10-04,2018-10-16
364773,5,1,1,1171,38,31220,5,22,2,62682,77850,1,18,448,1433,55,1139,578,927,1,1,1,1,2018-09-21,2019-01-19,2018-09-21,2018-10-16
364773,5,2,1,1171,38,31220,5,22,2,62682,77850,1,18,448,1433,55,1139,578,927,1,1,1,1,2018-09-21,2019-01-19,2018-09-21,2018-10-16
364816,37,1,1,1172,113,90644,3,35,2,29882,29882,1,55,550,1434,121,2,2,928,84,64,1,1,2018-10-11,2018-11-10,2018-10-11,2018-10-16
364816,37,2,1,1172,113,90644,3,35,2,29882,29882,1,55,550,1434,121,2,2,928,84,64,1,1,2018-10-11,2018-11-10,2018-10-11,2018-10-16
364833,37,2,1,1173,8,21744,5,40,2,70286,80000,1,55,317,1435,8,1140,2,929,1,1,1,1,2018-10-11,2018-12-15,2018-10-15,2018-10-16
364833,37,1,1,1173,8,21744,5,40,2,70286,80000,1,55,317,1435,8,1140,2,929,1,1,1,1,2018-10-11,2018-12-15,2018-10-15,2018-10-16
364875,40,2,1,1174,283,22092,3,11,2,54197,63728,1,178,551,1436,301,1141,2,930,1,1,1,1,2018-09-12,2018-11-02,2018-09-18,2018-10-16
364875,40,1,1,1174,283,22092,3,11,2,54197,63728,1,178,551,1436,301,1141,2,930,1,1,1,1,2018-09-12,2018-11-02,2018-09-18,2018-10-16
364877,42,2,1,1175,34,10050,9,36,2,94000,98000,1,94,115,1437,34,1142,2,931,168,140,1,2,2018-09-12,2018-11-02,2018-09-12,2018-10-16
364877,42,1,1,1175,34,10050,9,36,2,94000,98000,1,94,115,1437,34,1142,2,931,168,140,1,2,2018-09-12,2018-11-02,2018-09-12,2018-10-16
364880,18,1,1,357,144,31165,1,41,2,39370,59300,1,5,170,542,155,2,2,932,1,1,1,1,2018-09-10,2018-11-02,2018-09-10,2018-10-16
364883,2,1,1,155,77,20210,3,11,2,54197,63728,1,4,67,1438,211,268,213,933,1,1,1,2,2018-09-18,2018-11-02,2018-09-18,2018-10-16
364883,2,2,1,155,77,20210,3,11,2,54197,63728,1,4,67,1438,211,268,213,933,1,1,1,2,2018-09-18,2018-11-02,2018-09-18,2018-10-16
364887,40,2,1,1176,58,56058,3,11,2,60000,70000,1,130,552,1439,62,1143,2,934,1,1,1,1,2018-09-12,2018-11-02,2018-09-13,2018-10-16
364887,40,1,1,1176,58,56058,3,11,2,60000,70000,1,130,552,1439,62,1143,2,934,1,1,1,1,2018-09-12,2018-11-02,2018-09-13,2018-10-16
364906,22,1,1,1177,135,31143,5,100,2,50227,60000,1,77,506,1440,145,1144,2,935,1,1,1,1,2018-09-10,2019-01-08,2018-09-11,2018-10-16
364906,22,2,1,1177,135,31143,5,100,2,50227,60000,1,77,506,1440,145,1144,2,935,1,1,1,1,2018-09-10,2019-01-08,2018-09-11,2018-10-16
364907,34,2,1,1178,311,6688,5,23,2,47100,50000,1,77,553,1441,327,1145,2,311,1,88,1,1,2018-09-10,2018-12-09,2018-09-10,2018-10-16
364907,34,1,1,1178,311,6688,5,23,2,47100,50000,1,77,553,1441,327,1145,2,311,1,88,1,1,2018-09-10,2018-12-09,2018-09-10,2018-10-16
364908,30,1,14,1179,312,51801,3,23,2,38133,51381,1,78,273,1442,328,2,579,936,1,1,1,45,2018-09-10,2018-10-19,2018-09-11,2018-10-16
364908,30,2,14,1179,312,51801,3,23,2,38133,51381,1,78,273,1442,328,2,579,936,1,1,1,45,2018-09-10,2018-10-19,2018-09-11,2018-10-16
364927,9,1,29,1180,313,52287,3,20,2,45000,59000,1,66,160,1443,329,2,580,9,1,1,1,2,2018-10-12,2018-11-02,2018-10-12,2018-10-16
364927,9,2,29,1180,313,52287,3,20,2,45000,59000,1,66,160,1443,329,2,580,9,1,1,1,2,2018-10-12,2018-11-02,2018-10-12,2018-10-16
364928,13,1,1,1181,314,6088,1,34,2,43618,58162,1,45,407,1444,94,2,581,150,1,105,1,1,2018-09-11,2018-11-02,2018-09-28,2018-10-16
364928,13,2,1,1181,314,6088,1,34,2,43618,58162,1,45,407,1444,94,2,581,150,1,105,1,1,2018-09-11,2018-11-02,2018-09-28,2018-10-16
364953,11,2,1,420,15,12158,1,2,2,38534,65360,1,33,554,1445,15,25,582,886,1,32,1,1,2018-10-10,2018-11-24,2018-10-10,2018-10-16
364953,11,1,1,420,15,12158,1,2,2,38534,65360,1,33,554,1445,15,25,582,886,1,32,1,1,2018-10-10,2018-11-24,2018-10-10,2018-10-16
364993,22,2,1,342,135,31143,1,23,2,41996,50000,1,77,207,1446,145,1146,2,937,1,1,1,1,2018-09-12,2019-01-10,2018-09-24,2018-10-16
364993,22,1,1,342,135,31143,1,23,2,41996,50000,1,77,207,1446,145,1146,2,937,1,1,1,1,2018-09-12,2019-01-10,2018-09-24,2018-10-16
364996,11,1,1,260,39,12627,3,40,2,65731,97873,1,33,554,1447,40,25,583,886,1,32,1,1,2018-10-10,2018-11-24,2018-10-12,2018-10-16
365003,2,2,6,120,5,20202,3,11,2,47860,55039,1,9,95,1448,56,2,213,9,1,1,1,2,2018-09-19,2018-11-02,2018-09-27,2018-10-16
365003,2,1,6,120,5,20202,3,11,2,47860,55039,1,9,95,1448,56,2,213,9,1,1,1,2,2018-09-19,2018-11-02,2018-09-27,2018-10-16
365032,2,2,1,106,32,10124,5,56,2,49390,71794,1,9,66,1449,32,911,584,67,1,1,1,1,2018-09-18,2018-11-02,2018-09-25,2018-10-16
365032,2,1,1,106,32,10124,5,56,2,49390,71794,1,9,66,1449,32,911,584,67,1,1,1,1,2018-09-18,2018-11-02,2018-09-25,2018-10-16
365035,3,1,1,1155,118,40526,5,122,2,41176,54634,1,5,31,1450,126,2,569,29,1,1,1,1,2018-09-13,2018-11-02,2018-09-13,2018-10-16
365037,34,1,1,1182,34,10050,9,36,2,100000,110000,1,16,483,1451,34,1147,585,311,1,106,1,2,2018-09-11,2018-12-10,2018-10-04,2018-10-16
365037,34,2,1,1182,34,10050,9,36,2,100000,110000,1,16,483,1451,34,1147,585,311,1,106,1,2,2018-09-11,2018-12-10,2018-10-04,2018-10-16
365040,5,1,8,1183,22,10251,6,22,2,35330,41956,1,20,165,434,22,1148,586,938,1,1,1,1,2018-09-12,2018-11-02,2018-09-26,2018-10-16
365074,25,1,8,1184,58,56058,3,125,2,52524,60403,1,80,203,1452,62,1149,587,939,78,189,1,1,2018-09-12,2019-09-12,2018-09-12,2018-10-16
365074,25,2,8,1184,58,56058,3,125,2,52524,60403,1,80,203,1452,62,1149,587,939,78,189,1,1,2018-09-12,2019-09-12,2018-09-12,2018-10-16
365078,24,2,1,1185,154,12749,3,11,2,39237,47824,1,79,254,1453,168,1150,2,940,75,123,1,1,2018-10-11,2018-11-02,2018-10-11,2018-10-16
365078,24,1,1,1185,154,12749,3,11,2,39237,47824,1,79,254,1453,168,1150,2,940,75,123,1,1,2018-10-11,2018-11-02,2018-10-11,2018-10-16
365172,29,1,1,1056,231,5277,3,38,2,50000,70000,1,2,20,1282,253,1151,588,941,1,1,1,1,2018-09-13,2018-11-02,2018-10-10,2018-10-16
365172,29,2,1,1056,231,5277,3,38,2,50000,70000,1,2,20,1282,253,1151,588,941,1,1,1,1,2018-09-13,2018-11-02,2018-10-10,2018-10-16
365186,13,1,1,1186,314,6088,1,126,2,43618,58162,1,45,555,1454,94,2,589,150,1,105,1,1,2018-09-17,2018-11-02,2018-09-17,2018-10-16
365186,13,2,1,1186,314,6088,1,126,2,43618,58162,1,45,555,1454,94,2,589,150,1,105,1,1,2018-09-17,2018-11-02,2018-09-17,2018-10-16
365213,29,2,1,1187,196,0527A,9,80,2,60000,80000,1,2,351,1455,230,1152,425,942,1,1,1,1,2018-09-13,2018-11-02,2018-10-10,2018-10-16
365213,29,1,1,1187,196,0527A,9,80,2,60000,80000,1,2,351,1455,230,1152,425,942,1,1,1,1,2018-09-13,2018-11-02,2018-10-10,2018-10-16
365225,5,1,1,1188,8,21744,5,84,2,70286,87295.32,1,179,556,1456,8,1153,216,943,1,1,1,1,2018-09-12,2019-01-10,2018-09-12,2018-10-16
365225,5,2,1,1188,8,21744,5,84,2,70286,87295.32,1,179,556,1456,8,1153,216,943,1,1,1,1,2018-09-12,2019-01-10,2018-09-12,2018-10-16
365235,22,1,1,342,135,31143,1,23,2,41996,60000,1,98,456,1457,145,1154,2,944,1,1,1,1,2018-09-21,2019-01-19,2018-09-21,2018-10-16
365235,22,2,1,342,135,31143,1,23,2,41996,60000,1,98,456,1457,145,1154,2,944,1,1,1,1,2018-09-21,2019-01-19,2018-09-21,2018-10-16
365252,23,2,1,1189,28,10209,1,40,3,13.5,17.9,2,78,239,1458,28,1155,590,183,169,74,1,1,2018-09-12,2018-11-02,2018-09-12,2018-10-16
365252,23,1,1,1189,28,10209,1,40,3,13.5,17.9,2,78,239,1458,28,1155,590,183,169,74,1,1,2018-09-12,2018-11-02,2018-09-12,2018-10-16
365261,5,1,1,1190,22,10251,8,22,2,37251,46266.12,1,159,463,1459,22,1156,155,945,1,190,1,1,2018-09-21,2019-01-19,2018-09-21,2018-10-16
365261,5,2,1,1190,22,10251,8,22,2,37251,46266.12,1,159,463,1459,22,1156,155,945,1,190,1,1,2018-09-21,2019-01-19,2018-09-21,2018-10-16
365283,13,1,1,1191,314,6088,5,34,2,91588,91588,1,45,467,1460,94,1157,591,150,1,105,1,1,2018-09-17,2018-11-02,2018-09-17,2018-10-16
365283,13,2,1,1191,314,6088,5,34,2,91588,91588,1,45,467,1460,94,1157,591,150,1,105,1,1,2018-09-17,2018-11-02,2018-09-17,2018-10-16
365286,5,2,1,1192,8,21744,6,84,2,78630,91800,1,8,557,1461,8,2,155,946,1,25,1,1,2018-09-12,2019-01-10,2018-09-13,2018-10-16
365286,5,1,1,1192,8,21744,6,84,2,78630,91800,1,8,557,1461,8,2,155,946,1,25,1,1,2018-09-12,2019-01-10,2018-09-13,2018-10-16
365288,34,1,1,198,34,10050,9,36,2,102000,112000,1,16,483,1462,34,1158,585,311,1,106,1,2,2018-09-12,2018-12-11,2018-09-12,2018-10-16
365288,34,2,1,198,34,10050,9,36,2,102000,112000,1,16,483,1462,34,1158,585,311,1,106,1,2,2018-09-12,2018-12-11,2018-09-12,2018-10-16
365290,34,2,1,1193,34,10050,9,36,2,102000,112000,1,16,483,1463,34,1159,585,311,1,106,1,46,2018-09-12,2018-12-11,2018-10-04,2018-10-16
365290,34,1,1,1193,34,10050,9,36,2,102000,112000,1,16,483,1463,34,1159,585,311,1,106,1,46,2018-09-12,2018-12-11,2018-10-04,2018-10-16
365293,34,1,1,1194,34,10050,9,36,2,102000,112000,1,16,483,1464,34,1159,2,311,1,106,1,2,2018-09-12,2018-12-11,2018-10-04,2018-10-16
365293,34,2,1,1194,34,10050,9,36,2,102000,112000,1,16,483,1464,34,1159,2,311,1,106,1,2,2018-09-12,2018-12-11,2018-10-04,2018-10-16
365296,34,1,1,1195,34,10050,9,36,2,90000,100000,1,16,483,1465,34,1160,585,311,1,106,1,46,2018-09-12,2018-12-11,2018-09-12,2018-10-16
365296,34,2,1,1195,34,10050,9,36,2,90000,100000,1,16,483,1465,34,1160,585,311,1,106,1,46,2018-09-12,2018-12-11,2018-09-12,2018-10-16
365299,34,1,1,1196,34,10050,9,36,2,100000,110000,1,16,483,1466,34,1161,585,311,1,106,1,46,2018-09-12,2018-12-11,2018-09-12,2018-10-16
365299,34,2,1,1196,34,10050,9,36,2,100000,110000,1,16,483,1466,34,1161,585,311,1,106,1,46,2018-09-12,2018-12-11,2018-09-12,2018-10-16
365338,29,1,1,1197,196,0527A,9,127,2,55000,65000,1,139,558,1467,214,1162,323,947,1,191,1,1,2018-09-13,2018-11-02,2018-10-10,2018-10-16
365338,29,2,1,1197,196,0527A,9,127,2,55000,65000,1,139,558,1467,214,1162,323,947,1,191,1,1,2018-09-13,2018-11-02,2018-10-10,2018-10-16
365340,23,1,8,1198,315,20271,1,23,2,20.8358,28.0739,2,103,559,1468,330,1163,2,183,1,178,1,1,2018-09-20,2018-11-02,2018-09-20,2018-10-16
365340,23,2,8,1198,315,20271,1,23,2,20.8358,28.0739,2,103,559,1468,330,1163,2,183,1,178,1,1,2018-09-20,2018-11-02,2018-09-20,2018-10-16
365342,5,2,1,372,28,10209,1,22,3,13.5,17.9,2,18,264,1469,28,1164,155,948,1,192,1,1,2018-09-20,2019-01-18,2018-09-28,2018-10-16
365342,5,1,1,372,28,10209,1,22,3,13.5,17.9,2,18,264,1469,28,1164,155,948,1,192,1,1,2018-09-20,2019-01-18,2018-09-28,2018-10-16
365353,5,1,1,1199,22,10251,8,42,2,37251,54000,1,180,221,1470,22,1165,155,949,1,1,1,1,2018-09-21,2019-01-19,2018-10-15,2018-10-16
365353,5,2,1,1199,22,10251,8,42,2,37251,54000,1,180,221,1470,22,1165,155,949,1,1,1,1,2018-09-21,2019-01-19,2018-10-15,2018-10-16
365361,37,1,1,1200,48,56057,3,42,2,36397,59385,1,55,560,1471,49,1166,2,950,1,1,1,1,2018-10-11,2018-11-10,2018-10-11,2018-10-16
365361,37,2,1,1200,48,56057,3,42,2,36397,59385,1,55,560,1471,49,1166,2,950,1,1,1,1,2018-10-11,2018-11-10,2018-10-11,2018-10-16
365368,42,1,1,1119,32,10124,5,2,2,49390,71794,1,94,537,1364,32,1094,2,951,121,140,1,1,2018-09-13,2018-11-02,2018-09-13,2018-10-16
365373,3,1,2,404,157,6503,3,51,2,68494,132239,1,67,210,1472,331,2,2,952,1,1,1,2,2018-09-21,2018-10-21,2018-09-21,2018-10-16
365373,3,2,2,404,157,6503,3,51,2,68494,132239,1,67,210,1472,331,2,2,952,1,1,1,2,2018-09-21,2018-10-21,2018-09-21,2018-10-16
365393,5,2,1,1201,234,83052,1,22,2,52712,69120,1,8,221,1473,256,1167,155,953,1,1,1,1,2018-09-20,2019-01-18,2018-09-20,2018-10-16
365393,5,1,1,1201,234,83052,1,22,2,52712,69120,1,8,221,1473,256,1167,155,953,1,1,1,1,2018-09-20,2019-01-18,2018-09-20,2018-10-16
365415,5,1,1,281,121,6776,3,22,2,82644,82644,1,180,169,1474,130,2,155,954,1,1,1,2,2018-09-20,2019-01-18,2018-09-20,2018-10-16
365415,5,2,1,281,121,6776,3,22,2,82644,82644,1,180,169,1474,130,2,155,954,1,1,1,2,2018-09-20,2019-01-18,2018-09-20,2018-10-16
365478,6,1,1,154,30,13632,8,36,1,93907,125000,1,19,131,1475,30,1168,2,955,20,15,1,2,2018-09-17,2018-11-02,2018-09-18,2018-10-16
365485,2,2,1,1202,2,10009,9,128,2,54643,110000,1,2,561,1476,2,1169,592,956,27,186,1,1,2018-09-19,2018-11-02,2018-09-20,2018-10-16
365485,2,1,1,1202,2,10009,9,128,2,54643,110000,1,2,561,1476,2,1169,592,956,27,186,1,1,2018-09-19,2018-11-02,2018-09-20,2018-10-16
365499,10,2,1,1203,316,91210,3,11,2,55.98,55.98,2,115,562,1477,332,2,593,957,170,1,1,1,2018-09-30,2018-10-20,2018-09-30,2018-10-16
365499,10,1,1,1203,316,91210,3,11,2,55.98,55.98,2,115,562,1477,332,2,593,957,170,1,1,1,2018-09-30,2018-10-20,2018-09-30,2018-10-16
365517,10,1,1,1204,317,91215,3,11,2,55.98,55.98,2,115,562,1478,333,1170,593,958,171,1,1,2,2018-09-30,2018-10-20,2018-09-30,2018-10-16
365517,10,2,1,1204,317,91215,3,11,2,55.98,55.98,2,115,562,1478,333,1170,593,958,171,1,1,2,2018-09-30,2018-10-20,2018-09-30,2018-10-16
365567,10,2,1,1205,77,20210,3,11,2,54197,81321,1,22,197,1479,211,1171,2,959,172,20,1,2,2018-09-19,2018-11-02,2018-09-20,2018-10-16
365567,10,1,1,1205,77,20210,3,11,2,54197,81321,1,22,197,1479,211,1171,2,959,172,20,1,2,2018-09-19,2018-11-02,2018-09-20,2018-10-16
365585,20,1,1,1206,318,83007,9,35,2,54643,117000,1,181,563,1480,334,1172,594,252,1,1,1,1,2018-09-20,2018-10-20,2018-09-19,2018-10-16
365585,20,2,1,1206,318,83007,9,35,2,54643,117000,1,181,563,1480,334,1172,594,252,1,1,1,1,2018-09-20,2018-10-20,2018-09-19,2018-10-16
365591,2,1,1,8,17,22427,5,11,2,70881,103885,1,36,564,1481,51,1173,595,523,125,193,1,13,2018-09-19,2018-10-19,2018-09-19,2018-10-16
365591,2,2,1,8,17,22427,5,11,2,70881,103885,1,36,564,1481,51,1173,595,523,125,193,1,13,2018-09-19,2018-10-19,2018-09-19,2018-10-16
365592,2,2,1,1207,17,22427,5,11,2,70881,103885,1,27,565,1482,51,1174,596,523,125,194,1,13,2018-09-19,2018-10-19,2018-09-19,2018-10-16
365592,2,1,1,1207,17,22427,5,11,2,70881,103885,1,27,565,1482,51,1174,596,523,125,194,1,13,2018-09-19,2018-10-19,2018-09-19,2018-10-16
365595,2,1,1,1208,16,21822,6,8,2,67628,95633,1,9,13,1483,16,1175,42,523,173,195,1,1,2018-09-19,2018-10-19,2018-09-19,2018-10-16
